Código,Tipo de institución,Nombre de institución,Acreditación institución (al 31 de octubre 2025),Área,Nombre carrera genérica,Nombre carrera (del título),% titulados con continuidad de estudios,Retención 1er año,Duración Real (semestres),Empleabilidad 1er año,Empleabilidad 2° año,Ingreso Promedio al 4° año
77,Universidades,UNIVERSIDAD DE MAGALLANES,5 años,Ciencias Sociales,Psicología,Psicología,0.01098901098901099,0.8636363636363636,11.8846153846154,0.547945205479452,,De $1 millón 100 mil a $1 millón 200 mil
895,Universidades,UNIVERSIDAD DE O'HIGGINS,4 años,Ciencias Sociales,Psicología,Psicología,0,0.9242424242424242,10.8275862068966,0.5882352941176471,,s/i
83,Universidades,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,5 años,Ciencias Sociales,Psicología,Psicología,0.012738853503184714,0.8636363636363636,12.1134020618557,0.7536231884057971,0.8115942028985508,s/i
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Ciencias Sociales,Psicología,Psicología,0.013761467889908258,0.8904109589041096,11.978021978022001,0.7668393782383419,0.8857142857142857,De $1 millón 300 mil a $1 millón 400 mil
78,Universidades,UNIVERSIDAD DE TALCA,6 años,Ciencias Sociales,Psicología,Psicología,0.026865671641791045,0.9319727891156463,10.978021978022,0.6843853820598007,0.8122743682310469,De $1 millón 100 mil a $1 millón 200 mil
80,Universidades,UNIVERSIDAD DE TARAPACA,6 años,Ciencias Sociales,Psicología,Psicología,0.014423076923076924,0.9693877551020408,12.685393258426984,0.5975232198142415,0.7123287671232876,De $1 millón 100 mil a $1 millón 200 mil
72,Universidades,UNIVERSIDAD DE VALPARAISO,6 años,Ciencias Sociales,Psicología,Psicología,0.02830188679245283,0.9291338582677166,11.688073394495397,0.8279569892473119,0.8278145695364238,De $1 millón 100 mil a $1 millón 200 mil
22,Universidades,UNIVERSIDAD DE VIÑA DEL MAR,4 años,Ciencias Sociales,Psicología,Psicología,0.012953367875647668,0.7937219730941704,11.457943925233671,0.44047619047619047,0.6932270916334662,De $1 millón 100 mil a $1 millón 200 mil
9,Universidades,UNIVERSIDAD DEL ALBA,3 años,Ciencias Sociales,Psicología,Psicología,0.007547169811320755,0.7551020408163265,11.263565891472878,0.5771812080536913,0.7950310559006211,De $1 millón 100 mil a $1 millón 200 mil
75,Universidades,UNIVERSIDAD DEL BIO-BIO,5 años,Ciencias Sociales,Psicología,Psicología,0.0223463687150838,0.96875,10.7659574468085,0.621301775147929,0.816793893129771,De $1 millón a $1 millón 100 mil
45,Universidades,UNIVERSIDAD DEL DESARROLLO,6 años,Ciencias Sociales,Psicología,Psicología,0.017241379310344827,0.908256880733945,11.581196581196593,0.5933098591549296,0.7981651376146789,De $1 millón 300 mil a $1 millón 400 mil
3,Universidades,UNIVERSIDAD DIEGO PORTALES,6 años,Ciencias Sociales,Psicología,Psicología,0.046413502109704644,0.9521739130434783,12.0113636363636,0.6910377358490566,0.7750611246943765,De $1 millón 300 mil a $1 millón 400 mil
2,Universidades,UNIVERSIDAD FINIS TERRAE,5 años,Ciencias Sociales,Psicología,Psicología,0.02247191011235955,0.9508196721311475,11,0.6666666666666666,0.8260869565217391,s/i
1,Universidades,UNIVERSIDAD GABRIELA MISTRAL,4 años,Ciencias Sociales,Psicología,Psicología,0,0.9023255813953488,s/i,0.65,0.7058823529411765,De $1 millón 400 mil a $1 millón 500 mil
10,Universidades,UNIVERSIDAD MAYOR,5 años,Ciencias Sociales,Psicología,Psicología,0.0419047619047619,0.9278350515463918,10.672514619883048,0.48519362186788156,0.7397260273972602,De $1 millón 100 mil a $1 millón 200 mil
39,Universidades,UNIVERSIDAD SAN SEBASTIAN,5 años,Ciencias Sociales,Psicología,Psicología,0.011764705882352941,0.8827160493827161,11.027093596059117,0.5341488277268094,0.7289603960396039,De $1 millón 100 mil a $1 millón 200 mil
13,Universidades,UNIVERSIDAD SANTO TOMAS,4 años,Ciencias Sociales,Psicología,Psicología,0.01248385708136031,0.9153005464480874,12.146341463414629,0.6291192330736968,0.7988546886184682,De $1 millón 100 mil a $1 millón 200 mil
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Educación,Psicopedagogía,Psicopedagogía,0.05714285714285714,0.8571428571428571,8.833333333333334,0.5460992907801419,0.6111111111111112,De $900 mil a $1 millón
22,Universidades,UNIVERSIDAD DE VIÑA DEL MAR,4 años,Educación,Psicopedagogía,Psicopedagogía,0.061855670103092786,s/i,s/i,0.5967741935483871,0.6219512195121951,De $900 mil a $1 millón
10,Universidades,UNIVERSIDAD MAYOR,5 años,Educación,Psicopedagogía,Psicopedagogía,0.08,s/i,8.80645161290323,0.5873015873015873,0.7966101694915254,s/i
54,Universidades,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,No,Educación,Psicopedagogía,Psicopedagogía,0.06935817805383022,s/i,12.490196078431367,0.5770750988142292,0.6906693711967545,De $900 mil a $1 millón
86,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7 años,Ciencias Sociales,Publicidad,Publicidad,0,s/i,s/i,0.8166666666666667,,s/i
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Ciencias Sociales,Publicidad,Publicidad,0.021739130434782608,0.8472222222222222,s/i,0.5887096774193549,0.7480314960629921,De $1 millón 200 mil a $1 millón 300 mil
31,Universidades,UNIVERSIDAD AUTONOMA DE CHILE,5 años,Ciencias Sociales,Publicidad,Publicista y Comunicación Integral,0,0.9019607843137255,9.52631578947368,0.7185185185185186,0.7777777777777778,s/i
4,Universidades,UNIVERSIDAD CENTRAL DE CHILE,5 años,Ciencias Sociales,Publicidad,Publicidad,0,0.9591836734693877,s/i,0.6744186046511628,0.7291666666666666,De $1 millón 200 mil a $1 millón 300 mil
26,Universidades,"UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC",3 años,Ciencias Sociales,Publicidad,Publicidad,0.024390243902439025,s/i,s/i,0.7222222222222222,,s/i
34,Universidades,UNIVERSIDAD DE LOS ANDES,6 años,Ciencias Sociales,Publicidad,Publicidad,0.017857142857142856,0.9142857142857143,s/i,0.7708333333333334,,s/i
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Ciencias Sociales,Publicidad,Publicidad,0.018867924528301886,0.9459459459459459,10.421875,0.7037037037037037,0.8191489361702128,De $1 millón 200 mil a $1 millón 300 mil
45,Universidades,UNIVERSIDAD DEL DESARROLLO,6 años,Ciencias Sociales,Publicidad,Publicidad,0.010714285714285714,0.9239130434782609,9.51219512195122,0.7379032258064516,0.8257261410788381,De $1 millón 600 mil a $1 millón 700 mil
3,Universidades,UNIVERSIDAD DIEGO PORTALES,6 años,Ciencias Sociales,Publicidad,Publicidad,0.026392961876832845,0.9206349206349206,8.99305555555556,0.7755775577557755,0.8571428571428571,De $1 millón 400 mil a $1 millón 500 mil
2,Universidades,UNIVERSIDAD FINIS TERRAE,5 años,Ciencias Sociales,Publicidad,Publicidad,0.03296703296703297,0.8921568627450981,9.45454545454546,0.7073170731707317,0.8461538461538461,s/i
89,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,7 años,Tecnología,Química Industrial,Química Industrial,0.21818181818181817,0.7586206896551724,s/i,0.6818181818181818,,s/i
86,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7 años,Salud,Química y Farmacia,Química y Farmacia,0.04310344827586207,0.9583333333333334,14.6530612244898,0.9813953488372092,0.9777777777777777,De $2 millones 300 mil a $2 millones 400 mil
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Salud,Química y Farmacia,Química y Farmacia,0.006920415224913495,0.910941475826972,15.639999999999997,0.9752066115702479,1,De $2 millones 200 mil a $2 millones 300 mil
90,Universidades,UNIVERSIDAD AUSTRAL DE CHILE,6 años,Salud,Química y Farmacia,Química y Farmacia,0,0.8738738738738738,15.8510638297872,1,0.9523809523809523,De $2 millones 300 mil a $2 millones 400 mil
31,Universidades,UNIVERSIDAD AUTONOMA DE CHILE,5 años,Salud,Química y Farmacia,Química y Farmacia,0.03125,0.931899641577061,11.07894736842107,0.9919354838709677,,s/i
91,Universidades,UNIVERSIDAD CATOLICA DEL NORTE,6 años,Salud,Química y Farmacia,Química y Farmacia,0.010526315789473684,0.921875,14.1666666666667,0.9714285714285714,,s/i
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Salud,Química y Farmacia,Química y Farmacia,0.031055900621118012,0.9447852760736196,15.95,0.9928825622775801,0.9823788546255506,De $2 millones 300 mil a $2 millones 400 mil
87,Universidades,UNIVERSIDAD DE CONCEPCION,7 años,Salud,Química y Farmacia,Química y Farmacia,0.030927835051546393,0.967032967032967,16.3584905660377,0.9766081871345029,0.993103448275862,De $2 millones 300 mil a $2 millones 400 mil
76,Universidades,UNIVERSIDAD DE LA FRONTERA,5 años,Salud,Química y Farmacia,Química y Farmacia,0.025974025974025976,0.8260869565217391,12.0888888888889,0.9866666666666667,,s/i
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Salud,Química y Farmacia,Química y Farmacia,0,0.92,12.4848484848485,0.9925373134328358,0.9894736842105263,s/i
72,Universidades,UNIVERSIDAD DE VALPARAISO,6 años,Salud,Química y Farmacia,Química y Farmacia,0.07407407407407407,0.9021739130434783,14.34375,0.993103448275862,0.9908256880733946,De $2 millones 200 mil a $2 millones 300 mil
39,Universidades,UNIVERSIDAD SAN SEBASTIAN,5 años,Salud,Química y Farmacia,Química y Farmacia,0.022435897435897436,0.9054325955734407,12.257575757575788,0.9817518248175182,0.9836065573770492,De $2 millones 200 mil a $2 millones 300 mil
86,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7 años,Ciencias Básicas,"Química, Licenciado en Química",Química,0.19696969696969696,0.9512195121951219,15.037037037037,0.7333333333333333,0.6944444444444444,s/i
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Ciencias Básicas,"Química, Licenciado en Química",Química y Licenciatura en Ciencias mención en Química,0.48148148148148145,0.7761194029850746,16.393939393939434,0.4406779661016949,0.5348837209302325,s/i
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Ciencias Básicas,"Química, Licenciado en Química",Química y Licenciatura en Química,0.5909090909090909,0.7741935483870968,s/i,0.6060606060606061,,s/i
11,Universidades,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,4 años,Arte y Arquitectura,Realizador de Cine y Televisión,Cine y Artes Visuales,0.05333333333333334,0.84,s/i,0.5128205128205128,,s/i
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Arte y Arquitectura,Realizador de Cine y Televisión,Cine y Televisión,0.03398058252427184,0.9125,12,0.42777777777777776,0.5109489051094891,De $1 millón a $1 millón 100 mil
72,Universidades,UNIVERSIDAD DE VALPARAISO,6 años,Arte y Arquitectura,Realizador de Cine y Televisión,Cine,0.02666666666666667,0.88,10.6666666666667,0.40384615384615385,0.391304347826087,s/i
45,Universidades,UNIVERSIDAD DEL DESARROLLO,6 años,Arte y Arquitectura,Realizador de Cine y Televisión,Cine,0.044444444444444446,0.8888888888888888,11.5833333333333,0.5432098765432098,0.6792452830188679,s/i
10,Universidades,UNIVERSIDAD MAYOR,5 años,Arte y Arquitectura,Realizador de Cine y Televisión,Cine,0.012345679012345678,0.9,14.651162790697684,0.5483870967741935,0.6530612244897959,s/i
31,Universidades,UNIVERSIDAD AUTONOMA DE CHILE,5 años,Ciencias Sociales,Relaciones Públicas,Relaciones Públicas y Comunicación Estratrégica,0.011363636363636364,s/i,s/i,0.4142857142857143,0.5316455696202531,s/i
19,Universidades,UNIVERSIDAD DE LAS AMERICAS,5 años,Ciencias Sociales,Relaciones Públicas,Relaciones Públicas,0.0375,0.6666666666666666,s/i,0.5806451612903226,,s/i
13,Universidades,UNIVERSIDAD SANTO TOMAS,4 años,Ciencias Sociales,Relaciones Públicas,Relaciones Públicas,0.02666666666666667,s/i,s/i,0.7049180327868853,0.6615384615384615,De $1 millón 100 mil a $1 millón 200 mil
86,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7 años,Ciencias Sociales,Sociología,Sociología,0.058823529411764705,0.8378378378378378,11.9868421052632,0.672316384180791,0.8397435897435898,De $1 millón 500 mil a $1 millón 600 mil
11,Universidades,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,4 años,Ciencias Sociales,Sociología,Sociología,0.03389830508474576,s/i,s/i,0.5862068965517241,,s/i
69,Universidades,UNIVERSIDAD ALBERTO HURTADO,5 años,Ciencias Sociales,Sociología,Sociología,0.10975609756097561,0.6944444444444444,s/i,0.7534246575342466,0.803921568627451,s/i
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Ciencias Sociales,Sociología,Sociología,0.042105263157894736,s/i,s/i,0.45714285714285713,0.65,s/i
42,Universidades,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,4 años,Ciencias Sociales,Sociología,Sociología,0.031746031746031744,s/i,s/i,0.3392857142857143,0.5666666666666667,s/i
4,Universidades,UNIVERSIDAD CENTRAL DE CHILE,5 años,Ciencias Sociales,Sociología,Sociología,0.047619047619047616,0.8043478260869565,s/i,0.5774647887323944,0.6964285714285714,De $1 millón 200 mil a $1 millón 300 mil
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Ciencias Sociales,Sociología,Sociología,0.1986062717770035,0.9223300970873787,13.6438356164384,0.7818930041152263,0.9038461538461539,De $1 millón 600 mil a $1 millón 700 mil
87,Universidades,UNIVERSIDAD DE CONCEPCION,7 años,Ciencias Sociales,Sociología,Sociología,0.11382113821138211,0.8913043478260869,13.1935483870968,0.4673913043478261,0.6153846153846154,De $1 millón 100 mil a $1 millón 200 mil
76,Universidades,UNIVERSIDAD DE LA FRONTERA,5 años,Ciencias Sociales,Sociología,Sociología,0.1276595744680851,0.56,s/i,0.4473684210526316,0.6857142857142857,s/i
72,Universidades,UNIVERSIDAD DE VALPARAISO,6 años,Ciencias Sociales,Sociología,Sociología,0.08074534161490683,0.6530612244897959,14.7352941176471,0.5853658536585366,0.6666666666666666,De $1 millón 300 mil a $1 millón 400 mil
3,Universidades,UNIVERSIDAD DIEGO PORTALES,6 años,Ciencias Sociales,Sociología,Sociología,0.056962025316455694,0.7837837837837838,10.8260869565217,0.5821917808219178,0.7635135135135135,De $1 millón 300 mil a $1 millón 400 mil
94,Universidades,UNIVERSIDAD CATOLICA DE TEMUCO,5 años,Agropecuaria,Técnico Agropecuario,Técnico Universitario en Producción Agropecuaria,0.2459016393442623,0.7837837837837838,5.71875,0.358974358974359,0.38636363636363635,s/i
46,Universidades,UNIVERSIDAD DE ACONCAGUA,No,Agropecuaria,Técnico Agropecuario,Técnico de Nivel Superior en Agronomía,0.14634146341463414,s/i,s/i,0.6764705882352942,0.8055555555555556,s/i
81,Universidades,UNIVERSIDAD ARTURO PRAT,5 años,Educación,Técnico Asistente del Educador de Párvulos,Técnico de Nivel Superior Asistente de Educación de Párvulos,0.44891640866873067,0.7457627118644068,4.742857142857143,0.2937853107344633,0.3742690058479532,De $600 mil a $700 mil
93,Universidades,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,5 años,Educación,Técnico Asistente del Educador de Párvulos,Técnico Universitario en Educación de Párvulos,0.08147174770039421,0.6653386454183267,4.563758389261746,0.13594040968342644,0.24721189591078066,De $600 mil a $700 mil
94,Universidades,UNIVERSIDAD CATOLICA DE TEMUCO,5 años,Educación,Técnico Asistente del Educador de Párvulos,Técnico Universitario en Educación Parvularia,0.3951612903225806,0.7532467532467533,5.32352941176471,0.2,0.25806451612903225,De $700 mil a $800 mil
73,Universidades,UNIVERSIDAD DE ANTOFAGASTA,5 años,Educación,Técnico Asistente del Educador de Párvulos,Técnico de Nivel Superior en Asistente de Párvulos,0.11627906976744186,s/i,s/i,0.4594594594594595,0.475,s/i
84,Universidades,UNIVERSIDAD DE LOS LAGOS,5 años,Educación,Técnico Asistente del Educador de Párvulos,Técnico Universitario en Educación Parvularia,0.21978021978021978,0.7425742574257426,5.666666666666668,0.2206896551724138,0.2914438502673797,De $600 mil a $700 mil
77,Universidades,UNIVERSIDAD DE MAGALLANES,5 años,Educación,Técnico Asistente del Educador de Párvulos,Técnico de Nivel Superior en Educación Parvularia,0.05555555555555555,0.625,s/i,0.3888888888888889,0.5681818181818182,s/i
81,Universidades,UNIVERSIDAD ARTURO PRAT,5 años,Administración y Comercio,Técnico en Administración de Empresas,"Técnico de Nivel Superior Administración de Empresas, Marketing y Gestión Comercial",0.6550868486352357,0.7541899441340782,4.898305084745763,0.532608695652174,0.5725190839694656,De $1 millón a $1 millón 100 mil
31,Universidades,UNIVERSIDAD AUTONOMA DE CHILE,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico Universitario en Administración de Empresas,0.4027777777777778,s/i,s/i,0.46511627906976744,0.5942028985507246,De $900 mil a $1 millón
93,Universidades,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico Universitario en Administración,0.7259842519685039,0.6875,4.714285714285716,0.373015873015873,0.45990566037735847,De $800 mil a $900 mil
94,Universidades,UNIVERSIDAD CATOLICA DE TEMUCO,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico Universitario en Administración de Empresas,0.27205882352941174,0.8409090909090909,5.75,0.4842105263157895,0.6185567010309279,De $800 mil a $900 mil
4,Universidades,UNIVERSIDAD CENTRAL DE CHILE,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico de Nivel Superior en Administración de Empresas,0.30656934306569344,s/i,s/i,0.6470588235294118,0.7425742574257426,De $1 millón a $1 millón 100 mil
46,Universidades,UNIVERSIDAD DE ACONCAGUA,No,Administración y Comercio,Técnico en Administración de Empresas,Técnico de Nivel Superior en Administración de Empresas,0.323943661971831,s/i,s/i,0.6666666666666666,0.7096774193548387,De $800 mil a $900 mil
73,Universidades,UNIVERSIDAD DE ANTOFAGASTA,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico de Nivel Superior en Administración de Empresas,0.5034965034965035,0.8518518518518519,s/i,0.7258064516129032,0.625,De $1 millón a $1 millón 100 mil
79,Universidades,UNIVERSIDAD DE ATACAMA,4 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico Universitario y Tecnólogo en Administración de Empresas,0.646875,0.7094594594594594,5.054054054054053,0.5059523809523809,0.5767790262172284,De $1 millón a $1 millón 100 mil
19,Universidades,UNIVERSIDAD DE LAS AMERICAS,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico de Nivel Superior en Administración de Empresas,0.33126934984520123,0.5277777777777778,4.961206896551724,0.6582278481012658,0.625,De $1 millón a $1 millón 100 mil
84,Universidades,UNIVERSIDAD DE LOS LAGOS,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico Universitario en Administración de Empresas,0.46984924623115576,0.79,6.069306930693067,0.6120689655172413,0.6832740213523132,De $900 mil a $1 millón
77,Universidades,UNIVERSIDAD DE MAGALLANES,5 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico en Administración,0.2777777777777778,0.6470588235294118,s/i,0.65,0.7142857142857143,s/i
3,Universidades,UNIVERSIDAD DIEGO PORTALES,6 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico de Nivel Superior en Administración de Empresas,0.7821782178217822,s/i,s/i,0.6346153846153846,0.8461538461538461,s/i
88,Universidades,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6 años,Administración y Comercio,Técnico en Administración de Empresas,Técnico Universitario en Administración de Empresas,0.691358024691358,0.7142857142857143,5.804347826086959,0.4423076923076923,,s/i
